timestamp|channel_name|series_id|program_id|program_name|keywords|named_entities|google_trends|brand_mentions|commercial_count|etag
2018-03-18 06:00|wcbsdt|SH01169701|SH011697010000|CBS 2 News Sunday|March madness action continues:1,Cambridge analytica allowed:1,a stray snow shower:1,left a voice mail:1,set an age group record:1,That voice mail picked:1,a slight shift change:1,Fdny commissioner Daniel nigro commending:1,cut the mother's SUV:1,pay if a -- overage:1|Iraq:15,Cindy Hsu:5,Toms River:2,Babylon:3,Monticello:5,Central Park:8,Reena Roy:1,Chester:3,Florida:7,Florida International University:6,Hudson River:3,Vladimir Putin:3,Robert Mueller:3,Jeff Sessions:3,Facebook:5,Cambridge:6,Time:15,Mexico:1,Jersey:2,Kansas:2,Angel:1,Jay:2,Miami:2,Tennessee:3,CBS:7,Grand Army Plaza:2,Brooklyn:6,Maryland:1,New Jersey:6,Sussex:1,Wood:1,Mourning:1,Air National Guard:3,CBS News:1,Manhattan:2,Lower East Side:2,Justin Timberlake:1,Chris Stapleton:1,Kristine Johnson:1,Australia:1,Monmouth:2,New York City:9,Masada:1,Tahiti:1,Caribbean:1,Indianapolis:1,Season:1,Alabama:1,Kentucky:2,Nico:1,Arnold Palmer:1,Tiger Woods:1,Long Island:5,Hyundai:2,Queens:2,Jamaica:2,East Harlem:4,Dave Carlin:4,Feds:2,Jim Kelly:2,Buffalo Bills:1,Hollywood:1,Treasury:1,Ramona:3,Andrew McCabe:2,Margaret Brennan:1,Bob Corker:1,Notice:1,Steve Rhodes:1,Banksy:4,Netflix:3,Shih Tzu:1,Texas:1,Mother Nature:1,Bloomingdale, New Jersey:1,Solidarity:3,Erin:3,Jane Pauley:1,Ricardo Cardona:1,Latino:2,Apple:1,Heat:1,Jennifer Lopez:1,Latin America:1|Putin:9,Arnold Palmer:1|Facebook:5,Apple:1|3|c251708b47832396a3864ad39c129961
2018-03-18 19:00|wcbsdt|EP00000035|EP000000351400|60 Minutes|brings freshman guard Andrew platek:1,Michael Bloomberg's gun control group helping:1,The Florida prosecutor announced:1,convinced Florida Republican governor Rick Scott:1,Ing Ay nation looking:1,coaches Joaquin's basketball team:1,Nike report:1,Phil Ford running:1,the Kris Jenkins shot:1,watching the NCAA men's basketball tournament:1|Louisiana:1,Cam Johnson:1,North Carolina:7,Texas:7,Grant Hill:1,Tracy Wolfson:1,Ball:1,Morelos:4,CBS:6,Florida:12,Duane Wilson:1,Kentucky:1,Cassie:1,Los Angeles:2,Seth Davis:1,Brendan Haywood:1,Buick:1,Duke:1,Virginia:2,Michigan:2,Arizona:2,Wire:1,Kris Jenkins:1,Latin:1,Mark French:1,TNT:1,Nevada:1,Cincinnati:1,Steve Kroft:1,Lesley Stahl:1,Scott Pelley:1,Norah O'Donnell:1,Venezuela:1,Cruz:1,Nick Cruz:2,David Hogg:2,Rick Scott:1,Congress:2,Las Vegas:1,Sandy Hook:2,Hollywood:1,George Clooney:1,Oprah Winfrey:1,CNN:1,FedEx:1,Pennsylvania:1,CBS News:1,Ireland:1||Nike:1|5|2e1bf131b9225b6fbd5664536734be86
2018-03-19 05:59|cnnhd|EP01739350|EP017393502183|New Day With Chris Cuomo and Alisyn Camerota|reflect the president's views:1,the deputy director authorize:1,celebrated attorney general Jeff session's firing:1,the FISA process undermined:1,kill the stomach flu:1,started the discussion:1,White house lawyer Ty Cobb insisting:1,got that information:1,Ultra strength heartburn:1,scapegoat Andy mccape:1|CNN:7,Erica:3,Texas:3,Hispanic:1,Twitter:3,Russia:9,Robert Mueller:6,Ty Cobb:1,Andrew McCabe:1,James Comey:2,New Hampshire:1,Liberty Mutual:1,David:5,Bill Clinton:3,Trey Gowdy:4,Senate:2,Tide:1,Paul Ryan:1,Lindsey Graham:1,Russians:1,Valerie Plame:1,Dick Cheney:1,Scooter Libby:1,Libby:1,James Clapper:2,Cadbury:3,Swedes:1,Americans:4,USAA:2,Sweden:1,North Korea:1,Stockholm:1,Florida:1,North Carolina:1,Tyler Davis:1,Cincinnati:1,Nevada:1,Facebook:6,Maui:1,Chinchilla:1,Heat:1,Cambridge:3,Steve Bannon:1|Robert Mueller:6,Cambridge Analytica:2|Facebook:6|4|e3b2bd9228beeb4e10e8423134ff9a79
2018-03-19 09:00|cnnhd|EP02615435|EP026154350575|CNN Newsroom With John Berman and Poppy Harlow|prompted the president's attorney:1,approve this message:1,Lease the glc300:1,the trump administration scrutinizing:1,threaten the investigation:1,foreshadows this really changing landscape:1,handle an investigation:1,attacking special counsel Robert Mueller's investigation:1,the inspector general decided:1,The flip side talking:1|Time:1,CNN:7,Texas:2,Robert Mueller:5,Jeff Sessions:3,Ty Cobb:2,White House:1,Russia:1,Lindsey Graham:2,Trey Gowdy:2,Donald Trump:6,Congress:1,Marco Rubio:1,Paul Ryan:1,Mitch McConnell:1,Facebook:18,AT&T:6,Time Warner:9,Flo:1,Illinois:2,Andrew McCabe:2,Senate:1,Joe Johns:1,Cambridge:3,Corey Lewandowski:1,Steve Bannon:1,Mark Zuckerberg:1,Capitol Hill:1,God:1,Mercedes-Benz:2,Hillary Clinton:1,X:1,James Comey:1,North America:1,Google:1,Sweden:1,Americans:1,North Korea:1,Stockholm:1,Ivanka Trump:1,Jared Kushner:1|Robert Mueller:6,Cambridge Analytica:2|Facebook:18,AT&T:6,Mercedes-Benz:3,Google:1,Amazon:1|3|0753febd4455a7730c1f1868fe6244ad
2018-03-19 10:00|cnnhd|EP02615435|EP026154350591|CNN Newsroom With John Berman and Poppy Harlow|the president's outside lawyer John Dowd issued:1,the deputy attorney general rod Rosenstein follow:1,firing former deputy FBI director Andy McCabe:1,The former FBI deputy director fired:1,attack the independent counsel's investigation:1,broke the story:1,support that legislation:1,The talk came:1,end the investigation:1,attack Ken Starr:1|Russia:4,Robert Mueller:9,Twitter:3,Ty Cobb:2,Jeff Sessions:3,Andrew McCabe:2,Trey Gowdy:2,South Carolina:1,Paul Ryan:1,Donald Trump:4,White House:2,Ken Starr:1,Angle:1,Anderson Cooper:1,James Comey:1,Texas:2,CNN:3,Facebook:13,New Hampshire:12,Pennsylvania:2,Saturday Night Massacre:1,Archibald Cox:1,Lindsey Graham:2,Russians:1,Senate:1,Mark Zuckerberg:1,Liberty Mutual:1,Cambridge:7,Matthew Rosenberg:1,The New York Times:1,Steve Bannon:2,Paris:1,Cassie:1,David:3,New England:1,Congress:1,Jeff Flake:1,John Kasich:1,Ivanka Trump:1,Iowa:2,Pat Buchanan:1,Eugene McCarthy:1,Jimmy Carter:1,Ireland:1,North Carolina:1,Florida:2,Maryland:1,Virginia:1,Cinderella:1,Nevada:4,Cincinnati:1,Eric Musselman:1|Robert Mueller:8,Cambridge Analytica:7|Facebook:13|7|fa02f06adbf933763557631ba645be6a
2018-03-19 18:00|cnnhd|EP00765918|EP007659181624|The Situation Room With Wolf Blitzer|bundling USAA home and auto insurance:1,need the deputy attorney general:1,The trump league team coming:1,involving this Cambridge analytica:1,release the inspector general's report:1,shut the house investigation:1,The lawsuit pitting porn star stormy:1,prompted the administration:1,recognize the problem:1,obstruct justice:1|Russia:17,Robert Mueller:17,Texas:3,Wolf Blitzer:1,CNN:6,Adam Schiff:3,Mark Warner:3,Congress:8,White House:5,Russians:3,Ty Cobb:2,Jeff Sessions:1,Andrew McCabe:4,New Hampshire:2,Twitter:1,Capitol Hill:2,Bob Corker:1,Senate:3,Orrin Hatch:1,Lindsey Graham:3,John Cornyn:1,Mitch McConnell:2,Jeff Flake:1,Donald Trump:5,Baker:1,Insight:1,Cambridge:8,Facebook:12,God:1,USAA:3,California:2,Mika Brzezinski:1,CBS:1,Hulk Hogan:2,Gawker:2,Matthew Rosenberg:1,Steve Bannon:1,Mark Zuckerberg:1,Sheryl Sandberg:1,Jared Kushner:3,Forbes:1,Silicon Valley:1,Time Warner:5,AT&T:3|Robert Mueller:21,Cambridge Analytica:8|Facebook:12,AT&T:3|5|569e4b71b4f1b49fa64fdfa9094067c3
2018-03-19 20:00|cnnhd|EP00606299|EP006062993054|Anderson Cooper 360|implemented a Dell EMC unity flash storage solution:1,the president's lead personal attorney called:1,fill a personality test:1,followed the president's firing:1,admire the President:1,identify this person:1,provoke a constitutional crisis:1,Lease the glc300:1,describe that work:1,obstruct justice:1|CNN:3,Marlin:1,Trump Tower:1,Andrew McCabe:3,Oman:1,James Comey:2,Robert Mueller:7,Donald Trump:6,White House:1,Twitter:3,Lindsey Graham:1,John Dean:1,Gloria Borger:3,Jeff Sessions:1,Congress:3,Richard Nixon:1,Russia:2,Texas:3,Dell:1,Dell EMC:1,CDW:1,Samsung:4,Ireland:1,MasterCard:1,Mike Pence:1,Mercedes-Benz:2,Facebook:10,Cambridge:6,Steve Bannon:3,Americans:3,Oregon:1,Mark Zuckerberg:1,Capitol Hill:1,Cigna:1,Russians:1,Vladimir Putin:1,Hillary Clinton:1,Sarah:2,Mount Everest:1,Subaru:2|Robert Mueller:7,Cambridge Analytica:3,Vladimir Putin:1|Amazon:1,Samsung:4,Mercedes-Benz:3,Facebook:10|3|678e4146cff16a9916b9d563b71452e1
2018-03-19 23:00|cnnhd|EP02205823|EP022058231048|CNN Tonight With Don Lemon|bring CNN contributor:1,shut this investigation:1,paint the president:1,Lease the e300 sedan:1,understand the nature:1,the president reacting:1,includes the death penalty:1,leave president trump:1,enforce the law:1,assemble any evidence:1|CNN:9,Twitter:1,White House:7,Americans:3,Mickey Mouse:1,New York City:2,Mike Schmidt:1,Ty Cobb:2,Russia:2,Hillary Clinton:2,Donald Trump:7,Congress:1,San Diego:1,Marines:1,Lindsey Graham:2,Steve Bannon:5,House:1,Facebook:1,Cambridge:1,Russians:1,Robert Mueller:3,Senate:3,Mitch McConnell:2,Paul Ryan:4,Trey Gowdy:1,Boeing:1,Hook:1,John McCain:1,Roy Moore:1,Samsung:2,Mercedes-Benz:1,Politico:1,Betsy DeVos:1,Ben Carson:1,New Hampshire:2,Chris Christie:1,New Jersey:1,Rick Perry:1,Texas:1,Newt Gingrich:1|Robert Mueller:4,Hope Hicks:14,Cambridge Analytica:1|Facebook:1,Samsung:2,Mercedes-Benz:1|6|41db0a2c77282f7cc094e2eb51fee507
2018-03-19 04:00|fnchd|EP00544978|EP005449780271|FOX and Friends First|former CIA Director Mike pompeo meet:1,attacking former deputy Andrew McCabe:1,Russian president betweening:1,represent Dan lapensky:1,Austin police chief Ryan warning:1,The Florida school committed:1,Coming president trump:1,FBI deputy director fired:1,fix the disastrous Iran nuclear deal:1,win the Arnold Palmer invitation:1|Andrew McCabe:8,Robert Mueller:6,New York City:1,Heather Childers:1,Kelly Wright:1,Hispanic:1,Trey Gowdy:2,Russia:5,Jeff Sessions:3,Hillary Clinton:4,Kentucky:1,Florida:2,Cruz:2,New Hampshire:1,Feds:2,North Carolina:1,Arnold Palmer:1,Tiger Woods:1,White House:1,Judicial Watch:2,Terry McAuliffe:1,Michael Horowitz:1,Russians:1,California:2,Illinois:1,Maria Newman:1,Facebook:2,Twitter:4,Maryland:1,Congress:2,Germany:1,Central Europe:1,Finland:1,BMW:1,England:1,Vladimir Putin:2,Roulette:1,Ted Cruz:1,Donald Trump:2,Texas:2,Louis Farrakhan:2,Pompeo:1,Thailand:1,Al Sharpton:1,New Black Panther Party:1,Jews:2,Islam:1,Keith Ellison:1,Iran:11,Germans:1,United Kingdom:1|Robert Mueller:6,Vladimir Putin:2|Facebook:2,BMW:1|4|7799712e4efb984f645101171f7033c3
2018-03-19 15:00|fnchd|EP01803840|EP018038400340|Shepard Smith Reporting|jeopardize this investigation:1,The department justice investigating:1,befallen that family:1,Ran an incredibly successful drug company:1,build that wall:1,the only information came:1,yesterday's attack happened:1,end the scourge:1,Texas A bomber detonating:1,An uber vehicle slammed:1|Jeff Sessions:1,Eli Lilly:1,Slate:1,Scott Gottlieb:1,Greg Walden:1,Congress:5,Medicaid:1,Americans:2,Ohio:1,West Virginia:1,New Hampshire:4,Manchester:2,Shepard Smith:1,Feds:1,Russia:3,Andrew McCabe:3,Twitter:4,Rick Leventhal:3,China:2,Mexico:2,Tamara Keith:1,White House:2,Texas:2,Allstate:4,Liberty Mutual:1,Hispanic:1,Robert Mueller:5,Psoriasis:1,Southern California:1,Los Angeles:1,Maryland:1,Bermuda:1,Joan Lunden:1,Boomerang:1,Christopher Steele:1,James Comey:6,Terry McAuliffe:1,House:1,James Baker:1,Thanksgiving:1,Adam Schiff:3,Russians:1,Facebook:9,Mark Zuckerberg:1,Steve Bannon:1,Cambridge:5,Capitol Hill:1,Arizona:2,Adam Housley:1,Curry:1,California:1,Toronto:1,Pittsburgh:1,San Francisco:1,Adam:1,Ireland:1,Red Lobster:1,Vladimir Putin:2,England:1,Solidarity:1,Boris Johnson:1|Robert Mueller:5,Cambridge Analytica:2,Uber:3,Vladimir Putin:2|Facebook:9|4|738aa41e174aea721199a2c8a6007428
2018-03-19 04:00|mnbchd|SH02800452|SH028004520000|Kasie DC|the president's lawyer wondered:1,frames the investigation:1,rex Tillerson's original sin:1,meet the press:1,remove national security advisor H.R. McMaster:1,this week special counsel Bob Mueller subpoenaed:1,bring NBC News chief foreign correspondent Richard Engel:1,Brad parscale:1,triggered the McCabe firing:1,turnover every rock:1|Rex Tillerson:2,Andrew McCabe:4,Pennsylvania:7,Twitter:1,James Comey:2,Vladimir Putin:4,The Washington Post:1,NBC:3,Hillary Clinton:1,Adam Schiff:1,Russia:14,White House:2,Trey Gowdy:1,Ty Cobb:3,Tennessee Williams:1,Congress:5,NBC News:2,Nicolas Cage:1,Florida:1,Senate:2,Facebook:14,House:1,Donald Trump:4,Ben Carson:2,Cambridge:9,Republican National Committee:1,Steve Bannon:1,Marco Rubio:1,Mark Zuckerberg:1,Capitol Hill:1,Russians:5,Mike Schmidt:1,Moscow:2,Syria:7,Richard Engel:2,Maryland:1,United States:1,Joe Manchin:1,Heidi:1,Claire McCaskill:1,Nevada:1,Arizona:1,Tennessee:1,Texas:2,Kansas:1,Mark Warner:1,David Shulkin:2,Jeff Bennett:1,The West Wing:1|Vladimir Putin:4,Hope Hicks:1,Cambridge Analytica:7|Facebook:14|2|7ddb7b141a187a2edd7934ffcd6360ac
2018-03-19 05:00|mnbchd|EP00591649|EP005916490235|First Look|the Russia investigation fueled:1,former President Obama's bracket busted:1,entangled Cambridge ant analytica:1,Syracuse advance:1,Putin's main opponent barred:1,fire The FBI director:1,hire Andrew McCabe:1,Given's The FBI disciplinary office recommending:1,release that statement:1,White House reporter Joining:1|Robert Mueller:5,Andrew McCabe:11,Texas:3,Ty Cobb:3,Russia:20,Jeff Sessions:4,Senate:1,Mitch McConnell:1,Paul Ryan:1,Mark Warner:1,Congress:7,Arizona:1,John McCain:1,Oval Office:1,NBC News:1,Americans:3,Lindsey Graham:1,Adam Schiff:1,James Clapper:1,David:1,Ben Carson:1,The West Wing:1,Vladimir Putin:4,Psoriasis:2,Joseph Stalin:2,Sergei Skripal:1,Boris Johnson:1,Reuters:2,Russians:1,Oklahoma:1,Denver:1,Kansas:1,Alabama:1,Birmingham:1,Tupelo:1,Atlanta:1,Virginia:1,Philadelphia:2,Nature:2,Butler:1,Nevada:1,Cincinnati:1,Florida:1,North Carolina:1,Rory McIlroy:1,Tiger Woods:1,Facebook:7,Cambridge:12,NBC:1,Andrea Mitchell:1,Wisconsin:1,Donald Trump:1,Politico:1,White House:2,Jared Kushner:1,Capitol Hill:1,New Jersey:1,Hook:2,Chevrolet:1,Downy:1,California:1,Hulk Hogan:1,Gawker:1,New England:2,West Virginia:1,Maryland:1,New York City:1,Europe:1,MSNBC:1,James Comey:1,Michael Flynn:2,Twitter:1|Robert Mueller:6,Vladimir Putin:4,Cambridge Analytica:9|Facebook:7|3|59ceecc72d782f80118407bf46684187
2018-03-19 13:00|mnbchd|EP02529114|EP025291140400|MSNBC Live With Craig Melvin|comes the IG report:1,flood a veteran Washington lawyer:1,started the campaign probe:1,help the president:1,A package bomb left:1,view the evidence:1,address the opioid crisis:1,moved this investigation:1,fired The FBI director:1,win this case:1|MSNBC:2,Twitter:4,Texas:2,Facebook:22,Senate:1,New Hampshire:7,Andrew McCabe:2,Robert Mueller:4,Russia:2,Ty Cobb:1,Mitch McConnell:1,Russians:3,Congress:2,Jeff Sessions:1,James Comey:2,Anthony Weiner:1,Intel:1,Hillary Clinton:1,Fair:1,Capitol Hill:1,Boston:1,Liberty Mutual:1,Cambridge:20,Paul Manafort:2,Corey Lewandowski:5,NBC News:2,Hiroshima:1,Ted Cruz:2,Cruz:1,Trump Tower:1,Mark Zuckerberg:1,Cologne:1,AARP:1,Donald Trump:1,White House:1,Manchester:1,West Virginia:1,Ohio:1,Rhode Island:1,Jacob:2,Americans:2,Thou:1,Neutrogena:2|Robert Mueller:4,Cambridge Analytica:15|Facebook:22,Intels:1|3|9f78b91941eb52b781aa31966cb6bfcc
2018-03-19 18:00|mnbchd|EP02743740|EP027437400171|The Beat With Ari Melber|Cambridge parscale:1,impede the due administration:1,bankrupted a news organization:1,Simpson defense strategy discredit:1,the president admitting:1,president Donald Trump admitting:1,the trump administration's firing raising:1,Brad parscale:1,curb the investigation:1,the IG's report provide:1|James Comey:3,Andrew McCabe:3,Congress:3,White House:2,Jeff Sessions:2,Donald Trump:9,Russia:9,Michael Horowitz:1,Fair:1,Chris Wallace:1,Cambridge:11,Facebook:6,YouTube:1,MSNBC:1,Psoriasis:1,Adam:1,Richard Nixon:1,David Denison:1,David:2,Hook:1,Peter Thiel:2,Hulk Hogan:1,Steve Bannon:3,Jared Kushner:1,Americans:3|Cambridge Analytica:2|Facebook:6|3|e83c332f100804818091ffd074c88140
2018-03-19 02:30|wabcdt|EP02387935|EP023879350515|Celebrity Page|Y P aiy EPA maert ll:1,the Opportunity dance:1,enjoy day drinking:1,determine exactly the cause:1,Sherkohsky sound:1,hosting a star studded event:1,Tomb raider hits:1,loving the music superstar eve:1,await Lara Kroft:1,dissolve this grease:1|Sonia Isabelle:1,New York City:1,Las Vegas Strip:1,Jessica Jones:6,Krysten Ritter:3,Angelina Jolie:1,Trinity:3,Netflix:1,Kylie Jenner:1,Elton John:1,CBS:1,Brandy:1,Cortisone:1,Zeus:1,Cadbury:3,Kelly Kruger:1,Brittany:1,Ukraine:1,John Belushi:2,Saturday Night Live:1,Gwyneth Paltrow:3,Sofia:1,Jay-Z:1,Europe:1,North America:1,Kristen Wiig:1,Wonder Woman:1,Patty Jenkins:1,Roku:1,Apple TV:1,Hollywood:2,Reese Witherspoon:1,Jennifer Hudson:1,Los Angeles:1,Steven Spielberg:1,Las Vegas:1||Amazon:1|3|1b4db71e955f59112a56a97e00676510
2018-03-19 02:05|wcbsdt|EP00001457|EP000014578198|Entertainment Tonight|Save the queen:1,plays dad Nick Robinson:1,got a beef eater hat:1,hurt anybody:1,Tim McGraw's shocking scare happened:1,Enbrel helps:1,start this whole process:1,Stop Chantix:1,call Oprah:1,Ellen's vision came:1|Google:1,AstraZeneca:1,Tim Gilbert:1,Miami:1,Ahold:1,Manchester:1,Toyota:1,Heather Locklear:3,Kelly Clarkson:2,Tim McGraw:2,Faith Hill:2,Dean McDermott:2,Tori Spelling:1,Ireland:1,Justin Bieber:1,Selena Gomez:1,Rachel:1,England:1,London:1,Johnny Carson:1,Elton John:1,Joy Bauer:1,Phil Mickelson:1,Livia:1,David:2,The Wedding Singer:1,Nick Robinson:1,Brooke Anderson:1|Selena Gomez:1|Google:1,Mercedes-Benz:1,Toyota:1|2|3501a9ed5dfe02916a515fa900da5104
2018-03-19 03:00|wcbsdt|SH02269178|SH022691780000|CBS Overnight News|tried the mag NUS method:1,watch montry:1,every cast member coming:1,Kelly Clarkson drinking:1,kill everybody:1,claim Locklear:1,drops another big hint:1,Ocuvite helps:1,this Opportunity 's:1,inspire confidence:1|Pinewood Studios:1,Tomb Raider:1,Hollywood:1,Laura Croft:1,Heather Locklear:1,Dean McDermott:1,Ireland:1,Faith Hill:1,Justin Bieber:1,Selena Gomez:1,Selena:1,Matt Lauer:1,HBO:1,Meryl Streep:2,Royal Wedding:1,Kelly Clarkson:2,Fiji:3,Kevin Frazier:1,Erin:5,Blake Shelton:1,Steve Harvey:1,Vanessa Williams:1|Selena Gomez:1||2|0fe16ca41b98b0ad4bc3232b42478816
2018-03-19 04:00|wnbcdt|SH00028374|SH000283740000|Today in New York|Jared Kushner's former real estate firm filed:1,The northern state parkway shut:1,Every day engage:1,President trump's lawyer denies:1,fire special counsel Robert Mueller:1,The president talked:1,the FAA suspend:1,triggered bay trip wire:1,a passenger picked:1,fight the nation's opioid epidemic:1|Darlene Rodriguez:4,Storm:5,Chris Cimino:10,Long Island:15,Texas:13,Congress:5,Robert Mueller:3,Jared Kushner:13,Manhattan:12,Queens:13,Brooklyn:20,Ritchie Torres:1,Iraq:6,Rikers Island:3,Hudson Valley:3,Staten Island:3,New Jersey:18,Angle:3,Holland:2,New Hampshire:4,Pennsylvania:3,Vladimir Putin:2,Moscow:1,Oregon:1,Cruz:8,Connecticut:7,Cirque du Soleil:8,United Airlines:2,New York City:7,Central Park:2,Miami:2,Couch:1,Colorado:2,Fox:1,NBC:5,Monticello:3,Sussex:3,Harlem River:2,Hispanic:2,Lauren Scala:2,Chester:2,Time:1,Houston:1,Truck:1,Harlem River Drive:1,Apple:2,California:1,Florida:7,South Korea:2,Stephen Hawking:2,Russia:4,Christian:2,Dinah:1,Brighton Beach:1,Valley:1,Chuck Schumer:2,Delaware:1,Cold:2,Grand Central Terminal:1,Babylon:1,Rutgers University:1,North:1,Hudson River:1,Harvey Weinstein:1,Chrysler:1,Paralympic Games:1,Beijing:1,Download:1,Heat:1,Florida International University:1,CNBC:1,Google:5,Seattle:1,Breezy:1,God:1,Northbound:2,Brighton:1,Sun:1,Facebook:2,Mark Zuckerberg:1,Kansas:1,Nebraska:1,George Washington:1,Henry Hudson:1|Robert Mueller:3,Vladimir Putin:2,Cambridge Analytica:1|Apple:2,Google:5,Amazon:1,Facebook:2|3|e330abe0771c0570f051ffebff33ede9
2018-03-19 04:30|wnbcdt|SH00028374|SH000283740000|Today in New York|Jared Kushner's former real estate firm filed:1,The northern state parkway shut:1,Every day engage:1,President trump's lawyer denies:1,fire special counsel Robert Mueller:1,The president talked:1,the FAA suspend:1,triggered bay trip wire:1,a passenger picked:1,fight the nation's opioid epidemic:1|Darlene Rodriguez:4,Storm:5,Chris Cimino:10,Long Island:15,Texas:13,Congress:5,Robert Mueller:3,Jared Kushner:13,Manhattan:12,Queens:13,Brooklyn:20,Ritchie Torres:1,Iraq:6,Rikers Island:3,Hudson Valley:3,Staten Island:3,New Jersey:18,Angle:3,Holland:2,New Hampshire:4,Pennsylvania:3,Vladimir Putin:2,Moscow:1,Oregon:1,Cruz:8,Connecticut:7,Cirque du Soleil:8,United Airlines:2,New York City:7,Central Park:2,Miami:2,Couch:1,Colorado:2,Fox:1,NBC:5,Monticello:3,Sussex:3,Harlem River:2,Hispanic:2,Lauren Scala:2,Chester:2,Time:1,Houston:1,Truck:1,Harlem River Drive:1,Apple:2,California:1,Florida:7,South Korea:2,Stephen Hawking:2,Russia:4,Christian:2,Dinah:1,Brighton Beach:1,Valley:1,Chuck Schumer:2,Delaware:1,Cold:2,Grand Central Terminal:1,Babylon:1,Rutgers University:1,North:1,Hudson River:1,Harvey Weinstein:1,Chrysler:1,Paralympic Games:1,Beijing:1,Download:1,Heat:1,Florida International University:1,CNBC:1,Google:5,Seattle:1,Breezy:1,God:1,Northbound:2,Brighton:1,Sun:1,Facebook:2,Mark Zuckerberg:1,Kansas:1,Nebraska:1,George Washington:1,Henry Hudson:1|Robert Mueller:3,Vladimir Putin:2,Cambridge Analytica:1|Apple:2,Google:5,Amazon:1,Facebook:2|3|5ae12f74b59f644c94f4e57553daf751
