etag|genre
754dd92d584b5f5a5aff49d362d07d58|News 
e133f9421af5cf31d448e7e0bc5ad3a3|News Politics 
aacc0e02e14b6edacbc595bfd5d120a9|Talk News 
a662ae620787d205686e521d5110c8af|Sports talk 
3c7602a6ecfe2f17da79b0a8bd55a6b0|News 
bc0afdf905fe1be09ff57c74a13696ae|Newsmagazine Entertainment 
09623cd5b983dc3400a56f6907bbfa95|Talk News Public affairs 
4af40c65562b3b1c682808c6eb63f2d1|News 
cf182defea07b8603f81b500e23e9f18|News 
ba9e7051fbc5b2ed2e105bbe1c29be4e|Talk News Public affairs Politics 
f9221558e1e1b9a49830b4ca49b4f066|News 
70273251ca0e29dd1a406398f789db62|News 
788870ae284061a1fc273e9a93a71b1d|News 
f02592f0f17a92a55730b8c722377bb3|News Newsmagazine 
efd68f0da360d74b1d204d70e86f86b2|Sports talk Interview 
c8de5cea65b5bdaa412355ea988665be|News 
4b2f6c65a2579305ca0093ae06799440|News Politics 
765b98ceb251e696c02547c07be50b3b|Talk Newsmagazine 
6eea264527c90c00969b6b6e70631972|News 
8c16d338bfeb417343b1a6b9a4e96465|Sports non-event News Sports talk 
2a4c5efa9356692ee0ac6b2374390aa0|News 
4ebb318c060f0f427f3c58b4acac7d37|Sports non-event Outdoors 
99952bfcf58f527b0a31bb0aae21a2dc|News 
a890859678ca3da3421c0ce63f82841e|News 
8d2487c3aabd273d24e48f9345a49c94|News 
0167e2602d370eeae014e7ee72a19811|Sports non-event News Sports talk 
a8d852fbac59161db37b4269fd38d0aa|Newsmagazine Mystery Crime 
599fabe757fb9ca844a6876b7b27d5a9|News Entertainment Comedy 
67b9a011ae8b3155fb78956912062d40|News 
31df6ee3099ce77d6ccaeeecebff302e|News Politics 
0275ba1a4988e7d888000c769720dff9|News 
1a0fa95c1998e3255566e0b37b0c8c16|News Interview Politics 
e5df8abfe230ec37b6d332ea8a6defd0|News 
2b80bc15787bcb84f523b362202222c4|Documentary News 
19fed1b4b11d783fd17f5a46f6b1ccd6|Sports event Hockey Playoff sports 
d3b33c8f337a8c6d8bd5271f54709615|News 
3f61c11c832b510eb6cd37b9fc2572b4|News 
c7120a3ecbba4e1b3d04ddb5bd376293|News 
b368ab8eea0c38c5a79212621e70c8e5|Sports talk Sports non-event 
be5c613a09f467f652612addd6d961dc|Talk News 
a5817d2d5ed25562e74a3f2f52868cce|News 
25002f7716bd6ec376632f13e5a0855c|Sports non-event News Sports talk 
2a9f96d62f126b941f3d2cb21ad16857|News 
e5934fe54d95aa4c49cd31633f40590a|Talk Cooking 
77dd5c9bff17de4039776c5eacd6240c|Newsmagazine Entertainment 
4df2233e5cd82958a5787899dd87348a|News 
5dfbc3a4e4ab47b92825924af2d6c464|News Politics 
ebeeb91bdb6d507b7bf6f2e2ff1b93c0|News 
2110cf055846c5be5ad44a09372cdd45|Talk Comedy 
97e92bcd1564106e3c9501d6e1581d3d|Sports non-event News 
2d210e93d50c44b539146a1c09e5402d|News 
ebbc37c185eab6e7b75baf905aecfab4|Sports event Basketball 
6d59f5acb3aefc944d1cbeda89d3de78|Sports non-event News Sports talk 
c35bbbebf28a9abdff20102f57286372|News 
0fc019cab3b9132d8078b274685583bd|Documentary News 
32a830767e1a4e04b2a9fbdfd5095818|News 
20b813f03bee03848a04d9b29c26bd3f|News Public affairs 
5d043e22a8ce4ac370b377c932879bd5|News 
a61a93961040f225e105795f70f9b572|News 
789b8c00d8e0a75863e9b48a35ef88d8|Talk 
8214a5808e1f9f68fefd4e403910a3bb|News 
109a94edcd1c4647d9095450ef418f62|News 
e7b3bb943b090813d7d8199a53d0ec2a|News 
f46271c383305deb62c8e0c29650f44f|Talk News 
c186f2ba20bcf1b8bf48621dd85f7289|News 
152dd12553b7346a43f931a20f1cf4ef|Sports talk Sports non-event 
df357b5ef1791d508638740f68b595d8|News 
4529e17a9e6df56af8bab595fd7dc666|Talk 
9411e272b47600674c73a68ba5c651d0|News Politics 
abd09d8d30cdb60a0aa110afe67ac824|Sports event Boxing 
e1798d2210e0911d22626dbdca6bfd9c|Sports non-event Football 
54afe08c5435346c44cb813f29c74708|News Public affairs 
db560cbfe2d017d46f3a6fbf4079af01|Sports non-event News 
6994f95eaa31408891cc7b272308ca97|News 
6f2000d6167ea0694ad617182913fa9a|News 
431ae3598301761cd76b28410202ab4b|News 
ba3ee9d2f396cc966a5dd1542690b9a0|News 
bba560bf7788beb18469eb5e023e7b62|Talk Newsmagazine 
14a94626cec49158077f5fdd4ac2e038|News Interview Politics 
1ccd02fb5c8e63228b7af392d9142bd4|Talk Interview Politics 
e6d69c636b8e910f2e0e6266381ec424|Sports talk Interview 
094c1eb0e03da14743c4790efcdc216c|Talk News 
4fbee9efdcbe2aa3f0f353b1228f571e|News Public affairs 
13cdde6c7800102adeccc2b5ebdd3831|News Newsmagazine 
0c047a022a3a44f6ad1752c09d877eff|News 
2c0fbf309288e452b035f378d1037425|News 
6abacbebd7022b1f2956436ee82f9e6f|News Entertainment Comedy 
bf432c999d49f06b39fe3cb09fa83ae9|Sports non-event News Sports talk 
1febae306731dd4c8989bd050abf9583|News 
08cd451365c37f8632fdcbede6336f8c|Newsmagazine Mystery Crime 
1ba48527136798e99e7b47294669f602|News 
b8d19d07d8c42a189efbabaa7c845a1d|Sports talk News 
abf083e137eeaa38da7ba0b29055167c|Talk News 
0b6bc3e6fdd14dc936878a766124fb8b|News 
71cb91e09f08f18da5cd117c27aa96b4|Sports non-event News Sports talk 
1655e5b095dfeb498d48bf01057290a2|Talk 
77d39b3e3d24ef8d76b90f1076f49c10|Talk Comedy 
0b3d7726c36f09a2cc76c1806ae9e931|Newsmagazine 
f2e2b13c71ccef3c17dc2380857269f4|Sports event Soccer 
d76977a538c7116961e2f0dce7a9b46d|News 
fadf1cf25e52791a7b3ef77c9ef1a826|Talk News Bus./financial 
e47c2b558af6538c8769929589f55aab|Sports event Basketball 
3000cba07ce381c04a1f770dcdbd56e6|Bus./financial News 
4c88be9b0f7d32f6f7313a2ac378cb92|News 
fa77d48a97ce86478c2de262bf322b15|Sports talk Sports non-event 
561c744045882d3c4aafe1be439bd5a4|News 
3b0a5354a6f5c7cafd1f65795d352f26|Newsmagazine Entertainment 
2d230f57d8087d0b4a11e5a9245b8da2|News 
62aac830d4a31ecd5b1fb726d9643438|News Politics 
51fa645e7722f035452af376b364159b|News 
40d17aea92e09ddc13cb3ffe30acfb29|News 
76790b6ef93349bb4b5ebcdcdb14cda9|News Interview Politics 
a1174c181565d6050c822e60a55db5c9|Talk 
49ab7b02424703e05a975d17ca85e424|News 
362f79072c1edef47cf7f324bb6debc8|Talk News 
4de3562ae84f2e448635ed91a7e9cfa4|Sports talk News 
d67c887d0f6d5bd63d62e545375096c0|Talk 
945f8e006a15b59ab7001ee34bf7b652|Talk 
154d730b780e1995ddbd593de978eae0|News 
c4a8e23b4994803a8ee2a8c12ebe8f90|Talk News 
ca2f530701f111783465779b1475e247|News Public affairs 
894a5df3d76b3cab8cdc3fc91edfc876|News Public affairs 
1281c6c77dc7f4a02b670388cb738474|News 
5954eefc457d95009535b7f859a485ba|News 
ce7c0ea0ee64bdf88a34bc5b60670240|Talk 
3b4615c513e2de04e9ec2357a5137158|Sports event Basketball 
f189b92b5f5504a39d45aca318abc4c2|News 
5b7a3ac371d81f35092f0dc19deb2231|News 
b7e24ac443bd84696d96d19c349bc555|Sports talk Interview 
efaf91c146f8c070db386e6f132a8dba|Sports talk 
3a92e6cfd8a2f2933152ee6962dbbdc8|News 
7ec2864054804093e3548fb63a40c888|News 
bb9dcec993faad48e07833ec03ef54a3|Sports non-event News Sports talk 
3ce26a3704ca33b28197749139df5c1e|News 
1cb6e08f6828171818fc1b85da27f74b|News 
6c36110c3832fcf240c9087983601a14|News 
52a5c67adb01bf6f1a032a1955832eae|Sports non-event News Sports talk 
698d7bb21e40852d994a8c9bc2f7cf31|News 
62f8766aa838f7b9b2849edca8a7769d|Sports non-event Outdoors Fishing 
d12ac565357d0871a63186f3c89201a8|News 
abf71ccb3834c954a84bb0dc1c6cf080|News 
c2f84912fc4f5fcd6285ca3f28b3e3a0|News Newsmagazine 
1a68861c7925dbd77e34ca3f28e586a2|News 
b6a7853f5212975625ef761df6bd8b1a|Talk Newsmagazine 
abcd9ef9366532d2cb1beaeb7ecbdee1|News Politics 
aafb6b000a985b8c734e896199817571|Talk 
20ae632cc5a335fd2441658642548413|Talk News 
723934a07a95f1e3d71891d466d5cee6|Talk News 
de916c9aec094533a276614e2c1570f4|News 
10057bdd170ac194556c9696259fdf6f|News 
aae4e562c59706d8780cd980d03fc14c|Newsmagazine Entertainment 
24c36070d535984e5d39fe1b0e1e80f8|Sports non-event News Sports talk 
d526650e591c3c1dc64b0ae60b9e5683|News Politics 
a3e4671cb35cbcef5487fcf2accd4e8a|Talk News Public affairs Politics 
d22667f3641feb242c27f792bb0e798c|News Politics 
8da1e0a05996ccfd1ee0e3eeddd3245b|News 
9d57ffe93acbfd22ae3e21f9a763eefd|News 
eaf79d2b40b6aafdcdad1dddcfc0b9e0|Newsmagazine 
262584b7fea91c82dfe1ebce9a629c48|Talk Comedy 
85e3674efcd17fc73283b86e6b282752|Talk News 
01eeac881c2d0b2994a7446971e73e55|Sports talk News 
3a44f8ccff8d744f889c0697ed4a4099|Sports event Basketball 
cc95310b9767b08051a3977672bc8a2d|News 
291f60e76f0ff8b82e4c61cee28b2210|Newsmagazine Entertainment 
3be7fc78e956515afa37b338e15562ca|Talk 
ddae65371df85a73d0e0a0f779a8786b|Talk News 
ce7ab753729547d7df5ed708b59160db|News 
6b6838a2123ac75b83dea0c0d91feadb|Sports non-event Football 
1ac6e21d8cc73572ed9bb604d399d657|News 
5ff21347cfbc518ec666e63dc449a2bf|Bus./financial News 
2ea3806dbd3637a664df58b05a7f4bbd|Talk Interview 
373c52e00546ba6bb6a4d0b3d9010883|News 
b37806f0f82b25f0d1416a250de2d7d1|News 
e354756b1216cea84f0d87eccdfb242a|News Interview Politics Talk 
6e688432e057860fa048f648bdef6e12|Talk Public affairs 
5e3fa64ae30a6ff02024a2710915d460|News 
8b670d694cd21a4c144de513450ef0ae|News Politics 
2003a033747a4577ce89daabf73694af|Talk News Interview 
6164c6fc6888b56bca91498d16f3cce9|Newsmagazine Entertainment 
ad8b37b24c4cd9f80f8fa952a69fbab0|Talk News 
c351625aec47e411aa17faa2c68a8a96|Newsmagazine Entertainment 
b758d819842becdc0079577ba0e79d44|Newsmagazine 
6ac4257aedd7cf9399a7ee764636082d|News 
603ce30333fcb90b04fb8a35c532003f|Sports talk Sports non-event 
5ccba92e022b223b945a880da1250347|News 
c4c49bd82c489ecb3f3014ee66d6b793|News 
945458589b6d2f135c29edd3285eb4f2|News Politics 
1571ae22bb137b192569005f1415fb7d|News 
87ac4753ddab49c55789ae0fe706fb63|Sports event Olympics Skiing Snowboarding Speed skating 
a087a53492f26d60a4fc035b8f2aaa2a|Sports non-event News 
b5edf4c3c5ba9c3b3e56ae0f6198a926|News 
b83f3fe1ad27f87dc33ed021e2c74413|Sports event Basketball Playoff sports 
a3d8db9df18b18b984de62bcd30719a7|News Politics 
345e782cd5c4d7197437d7b58e79b5ba|News Public affairs 
6b72a9c017be1aaa2372844a669f1bf4|News 
14e3e588d522c46ada76c4db0f20488c|Sports event Soccer 
0d01d3516707c0a392dc71b51a857c5e|News 
407c753757e59fd37c7b267ecb5d3a39|Talk News Public affairs Politics 
f61962ce36b36f118a0711477715ef7c|Sports event Basketball 
09e9184b8c6a3a74c0b7f59dacce8561|News 
6b96b060eb2f5865ea35185e1fb52606|Newsmagazine Mystery Crime 
84c960545338d9c67e0b04a1a157c0a2|Talk 
6cc1045c620119efafa4d95f551c3d6c|News 
f59ba3f0153ff5b24dd6ce0841cdbc47|Sports non-event Anthology 
514edeeeff0496d28230f3f534dd7608|News 
f816d39e7e53073247d1895ecf8661e1|News 
98c0bcd12abc1f02f2a433a543dc1e61|News 
e2590f1e0d9ac4f944021ba6335ad352|News 
1770db53b166d23eeed3af1aed0c0cce|News 
0afd20878d0a031093ed523d606f3815|Talk News 
00df5944f4ac1733306a47f8721cb3cb|News 
3bf5360855ccb68507f199aa6970bdb2|News 
48c4d529a809e5712fda74363b3d9609|News 
fc4df47c118cfacde9a96984cb51e0c6|News 
e47d33bae625dafa38481088994793b4|Talk News 
16f4b0ad4b704027c1f9902e6325c077|Special Olympics Sports non-event Special 
611c192200632ff8bec2d502e10ea6b5|News 
10fc1041850ab5b1948971dd1546e541|Newsmagazine Mystery Crime 
b07a4f4e33f78f2ddc7c1d9c967c3bc2|Sports non-event Football 
54fa455fc97a8ee779382d08ade431d7|News 
04638d984fb12d2d7d5557d56454c7ed|News 
e2046b4df31a085f082fd1d24cd0c509|News 
db8f0491addb6e266ee7c1a3cf1a334d|News 
9646601d478a04658cd546ae5d45a611|Talk Cooking 
d2f90e7a3c63264633709648608ddaae|Newsmagazine Entertainment 
f64cd2f3da08defb13fae5339519dd7c|News 
be4f7b1f35b78b83f1365ed04252f759|News 
e4439b06c1d270183daa641f9e7c2005|Sports talk Basketball 
4e7fc1a7d90d80bef46966d77b28e14d|News 
67735797bc07df51e5db65a6858b76ae|News Newsmagazine 
d060e47318cffe5dadc40b89f354d1ed|News 
90d7c98310f9d09d248d3ed259549965|News 
3d30c18a7279ae808eab7212280e004d|News 
e319b616ef7e320631cdb6a880995c3b|News 
f409aed011c5d19095167ba649373489|Talk Public affairs 
c116f45af677a79a313ba6f3eef610f2|News Entertainment Comedy 
b482916be1ec80e9a92b89c939c5bc79|News 
393772e69c58b69b80ea9c391ecf56d3|News Politics 
60dc875254138090579a7787f89cbe17|News 
88ba39411ecb9f4afd03323028c64f8e|Sports non-event News Sports talk 
028b1e37e3e78ecb5696402664e31aa5|Sports non-event News Sports talk 
9b4f9a8730e70ea6d6f1b118503bf820|Talk 
670614459504a2a38585b29b845ed955|Talk News 
39f7a92d035f705b24395059353f49cf|News 
d72974f54b94c7b74ffa4e881f6449da|News 
ce937d910a0b38474d751618593eb02a|News 
fd1589ae2dbba097c2ba7a69d4727be6|News 
23b60ed9bab18bb3b16f008b8e6f94cb|News Public affairs 
cba376954c4362090d3bb3a8f6161933|Sports non-event News Sports talk 
88806dd3ea24823f2474f8557000af0a|Talk News 
3791a717c853ec7394ab277b2061de2b|News 
423535f49c761492446f1e5703a2bd05|News 
6f65f39d6731fd762816907e7e6a498e|Sports non-event News Sports talk 
cd44edd3830a740005fb7139b5577614|Newsmagazine Entertainment 
ca3e3c53fd36651d6e73b0c63c583060|Talk News 
b52d5f5250036126e2d4c627db747d55|Talk News Bus./financial 
766431a4d66b1badd3b556ed5c8f4deb|Talk 
ed6895156d78ebaffdf372da2aad1c46|Talk News Interview 
2c898b7981b3ecbe50971386ecd977e4|News 
e5838de53ab0d87fdf46081e77bcf91c|Sports event Basketball 
c4cf2723946f8bb4839962a3619a102b|Newsmagazine 
639eeba6ad79a4cb57819516cbdff888|News Public affairs 
baf4d7bbbc163e12f0f2a6e3372b2b47|Talk 
dc5ca13a5c09b4e6c1f8472bee80892d|News 
9184d9494a3349f6c099bace4fc2393a|News 
7dd6e70681ea92a92cbba04aac51010e|News Public affairs 
98e2965c95379963efc375a34a80d189|News 
af999ba7207540916f54ef8cd0b4e742|Sports event Skiing Snowboarding 
707106d4256c1cd98b0fbc9a51cb1b42|News 
ebe62d71deb7091c0aba570dcafa80c8|Newsmagazine 
ec74ae4a0467dcf391dce94694d360f4|News 
395337d520df1fc7cad9578865c54b33|News 
7a462aa352c486d985906c46e5eb7db1|Sports event Basketball 
9a22201944498f11c5591233c4b80e0c|News 
49cd72c37eaddf60a752013807780c27|News 
e3d67d4547f2840e928f7e4e4f48fb44|News Politics 
877b38bb9e9e11b74684f558344de8f2|Talk News Interview 
e2c671a68659f66672a3d9c65e641fd1|News 
fd7e7df5893000bd9731ac1835e7e3ef|News Newsmagazine 
bc94d45ffda118885cdc8c53946fabb8|Sports non-event News Sports talk 
16b4b4275c487a11789400dcbe6a942c|News Politics 
051614b307ddff41584eae80337a1ac4|Sports non-event Football 
9fbd8c22d33df516aa3fbafc2d618126|News 
328e0a81ffcd0d67a891cd107767d281|Sports non-event Basketball 
6dc057b4dd596d832910ccd0c62ac4cb|News 
8c7de2b67abd2b35d7cb37b3a7739110|News 
95503ef82f9c18ca3be5c2e7055f6789|Newsmagazine 
9f99665993b77c220e8bb2ad40d2477f|Talk 
03ceb8552716a0db82477b631b75797c|News Politics 
5d64a09c713af27595f5cbc3bc981a2a|Sports event Football Playoff sports 
4ba19150e272b81a1b923c0a6099f6d1|News 
4043a03841a6a79e17cf95e7e633a591|News 
fabafed0d6513e429efd556d5d7f4962|News 
721fdd764beef83f77ed7dcd3a356040|News Politics 
239d7368f3e530af7f80402c2ba8fe14|News 
d4e0c72a5bf1b775b7394fb933377244|Newsmagazine 
c263127e1bbbf10b0b9fd9e4bdaa550e|Talk News Entertainment 
b08a225c7595b7180b4a1e7fcab3219d|News 
42607c3b284cec301b9608faea4d20af|Talk News 
84de4d7843f5e544a6a6ebcad6a2696f|Talk 
485c45a923a8e8a0e1ee1f3a8063d2ac|News 
acf68904d2b028bb6b92728041b226ce|News 
71e63906886edabd56d391a6dfd70d54|News 
079ad3390c663bb58709e94895f4ed83|News 
1046796fb3342459ebebbfa1473de46f|News 
60005494172e29834dac0cd44c96d927|Talk News Interview 
3491ecae1a2d34062d62fd7033c6405d|Sports non-event Outdoors 
33108e8cf66f7f1ff7b973ef4c6eda8b|Sports non-event News Sports talk 
75da38a39a6211c9c130e1ce302c57fe|News 
603444e7978b0d75d4f1f2af1d8823f8|Sports event Basketball 
68f73a5225fc56d79b9840e086fe0599|News 
8275b91c6119b4fce29092f223711731|News Newsmagazine 
c2f8dcaca9de8185450fe870e0af7938|Sports non-event News Sports talk 
2cab0f734c3cfc1e8be8cc7e283c705a|Talk Comedy 
3d09364c53e53267f32688a44ee40545|Talk Interview Politics 
4fc12057b6b6310857bbfccf870e2c42|Special Sports talk Special 
c31c83b174b05802c81623fe4f80a52a|Talk News 
a7f1b7ee064db55c20cf2079a1d82314|News Politics 
25153024f739d8cb1bc580f9a8a1350d|News 
001ffdf085db65217ad9813e4f7aba3f|News 
ae0dce8370fda215f53d02902084516b|News 
887b5e703b0f7e8e5834626c7b6a322a|News 
92411b89e5edde8bad63add3e83a1f03|Talk 
80d4524c37fe113ef82b13c1ec945e77|News 
4c907f6cd3661d52c36518fa1a91d55d|News 
3d3bbcc4999839fcb00b03f688d3be42|Sports non-event News Sports talk 
9b20e8cf8bca523cbb132e6f4b5d970e|Talk Comedy 
55882f02f7e00676302c75faae331b75|News 
0ba2b40eb2a7af0ccfd0544e1b259cfa|News 
36e180e20670040e6be164ee5cc848b3|Talk News 
4c07849902ada312b9ee711f3ce79d88|Sports non-event News Sports talk 
0d2b5de1a643cd4da4bf1cce1e11bbc5|News 
50b1689d80cae5fdb616d17c5e2c7130|Talk News 
e9f78b67f2e0ac8d9b14d70c0fe0166f|Sports event Olympics Skiing Speed skating Skeleton 
34661eb87b4cfe300eae0f419492cbae|Sports talk News 
64ba07cee747e9e9c876f822cb4d85b2|Sports non-event News Sports talk 
61cc6612806c8c6c667ec8a02be02336|News 
9ac1a30e1fac16973a5f762f2dfa4c14|Talk News Entertainment 
9ec4faec0d366b9d7bdee0ccf025a0e0|News 
689866e9d6d3fa86362b249699496f3d|News 
44104b731420a314ab720911cb0355fc|News 
46a42408ab609b27412ce43ebeaae1ef|Sports non-event Basketball 
fcf19f9e3b2c9e8a94fbef6cfea5d868|Sports event Basketball Playoff sports 
fc3ceff07ea1a6b2c23d3543a7c11761|News 
084648e856fc79bf4f7414c80233b1e2|Talk News 
b65165a57febe548cfb81a90184065ec|News 
f9adee5dce0fa7ec26f8d91e6ed881f1|News Politics 
8928623a7d13edf51be9599d91b489b4|Talk Newsmagazine 
35ba00f5d6228136acedeab39a90e5b1|News 
719ddc2f68bbea0fd4225735ce053cab|News 
d544e4106558a62a6ee8aa14aeb70f86|News 
5bef60c6bff4f843af42f2622b75f942|News 
322ea462b6917629f47db9cde5bd1ef1|News 
0e4f7ad6b34ac373e7950e4a88420481|Talk 
40e53afa938a57bd28c47fba92e74c39|Talk News Interview 
2c650ac10156ab7b579144b5c9ebb377|Sports non-event Outdoors Adventure 
42394a23d33ca520cdd3387b4566b8a8|News 
3f1f0e3f76a98bf9e3130773d902f53d|Sports non-event News Sports talk 
3f61c11c832b510eb6cd37b9fc2572b4|News 
8efd3408de763fb6c9198bac5830e293|Talk Comedy 
d22a8c4adebba046acfced23bc603f5b|News 
3909126f5cf34b92b9842513261f2f16|Sports talk News 
c570d937cf03cf556a3201a7f9d3382c|Sports event Basketball 
ec46e3274dabb3326831446bccf4740d|Talk News 
7a938eb5d18d10bc81979688e02ddaba|Sports non-event Outdoors Fishing 
abdd486bff8730c4b2f03ed850e9d26d|Talk Newsmagazine 
7b064384876e5bb5dbddec5a069e8f4d|News 
9c9ce3d2e88419151e074b6af54bbe99|Newsmagazine 
78bf721af1cb78071f978cc903a0029c|Newsmagazine Entertainment 
84876751dc44c94024b65396e1b0488f|Talk News 
2c1d58ade3de6876f533bb400cecff56|News 
7f8540cdda1461c2b6aade86ae99d0b1|News 
f950a1be7bd9c0b6694fed9495211020|News 
14208cab92c5c294dfa30e3e72f5dbdc|Talk News 
c2a582fa0c8711a7a92239ba12be0c70|News 
9446333d4c9c054e8a5029c84db69c74|Sports event Basketball 
ff35dc57ed94a227d4bc071070281963|News 
f4256ac8aea0b24342db1ea4a61d5627|Sports non-event News 
009881e1fe5615c832a716e6e675e68a|Sports event Basketball Playoff sports 
fe6a1e240f2a0ffd6421665f66505355|Talk 
1e6ecfebcb37ca363b098e6ba2cbd786|News 
b7ce077be1bc45f786e81cf44f37ddf8|Sports non-event News Sports talk 
04e65dc49f14d7b263ed0f31cf033753|News 
fdce88447139555cd4e959664b0fb2e7|Sports non-event Basketball 
8da7c1b1c169bd8d5f3a798c815f8fdc|News 
01a5a81ee745b9eb9523cb1996e2ca68|News 
a59da64e77511fe955d9c9757dd1e5a0|Sports talk Sports non-event 
e9c672578285a569a6953e356dabb1e3|News Public affairs 
317ffcb67b5317218fcd27673f1444c5|News 
86f76a8828e7754653bfd50e5cf8c680|Talk News Public affairs Politics 
e9e5a2b6eae8f3fdcb2859a95c5d37fd|News 
1dc53d1524a4337418a59193c5889eec|Newsmagazine 
c0afd4c59078f6bbfa1919358150a9dd|Sports non-event News Sports talk 
b4232d8b3987df62108ce0b1b55feb4b|Talk News 
2b09a791a90880d7b03ff514f682f6a2|News Newsmagazine 
36172b9b311fac5dacf46493f8636fea|News 
dc41e9e0fd2c8ed65166b918b2b92e2e|Sports non-event News Sports talk 
53477630a39abc3d8e90661a96a1143a|News 
c15f22511d8020246906ba0b462ce267|News Entertainment Comedy 
100adaa2683ba726e8816009a21dde13|News 
f6ea6474b52ebaa21ad2547c05a32413|News 
c229f2fe20343602db30b5516764b0a1|Bus./financial News 
9ef95991c9907c41e58f7f81535d113f|Sports non-event News Sports talk 
011135328a02e5a9a94e85dc24c1f010|Talk News 
40f2fdf06025beb880d2fdb6da016a80|News Politics 
3bf3fe114443e24aac866babea52a3d4|News 
901161e8526684c0369fa364eb4899f4|Sports talk 
b4f3fe98c447ddb290a084b903073bb5|News 
145f5e36d7b00a036ccfa268278ac915|News 
688636ef2340ffbd2f4f3b86131c1a18|Sports event Basketball 
854eaa000928c52cdfbeeb3a0969fab3|Newsmagazine 
08d416cf378d2fe9c34829010c93817e|News Public affairs 
e0d8f478c2c3e08efc4cb246f4e2b7b4|Sports non-event Football 
ffc8f62f8bbdaddd9a96457c511e4d19|Newsmagazine Entertainment 
f1fb9f627f3e0b7f8f86630bfdacf786|News Talk Politics Interview Public affairs 
a87e2976430d0506a87152f07a012c9d|Talk Entertainment 
8b7c5373d59bf919e27ff63943cb89bc|News 
245095fdda3606d1a0bd58063d49ca06|News Public affairs 
c9f79a8fecdc45ae01f1f15c825d663e|Sports talk Basketball 
e749022bda248388fdff076e79cb26e0|News 
9a5bfa4c80a4942b2dd625728ca56b8d|Talk Comedy 
3589a6417daf5121d56b81dc842073fe|Bus./financial News 
9509f481a6df872594d3f8c5fd85a047|Talk News 
988dc02e9b4b15de8253859e2ef8c01f|Newsmagazine 
fa0bc0f5b162524c0ddc7347cfb3a233|Talk News Interview 
068f109fd0e1558a81aa9c81da0d5bd6|Talk Interview 
38aa97df8c7160b924235db0c3db163a|News 
840c3ea3ee48a119721625d2c907d623|Sports non-event Basketball 
7e09e9ec3e5f7f426aa8238aaab57635|News Bus./financial 
52a4b9e8e55ff03c24321b14a8d7578b|Sports talk 
277a0fbbb76729f9c7adc1815a263705|Talk News 
83f7195acc76e3fdf226c3010f75881b|Talk News 
e7351785145fbec36c1c54ccd3a9b3d2|Sports non-event Basketball 
68876dbeadc13419029754488467c06a|Talk 
3a5d018b80bcf8ef0e189530f61bcfdb|News 
e32246ed6ae96e64111c268803bda4e9|Talk News 
2b0ce3a49c9b3d7ee9797d508aa23d92|Sports talk 
3342c6e80a45bb76c423e57750c67a96|News 
968f8beffd8179b595a7dec25c99faeb|News 
3542104e5b6fb50b80a9c2b6672324ea|News Public affairs 
bb42c87f3943164b92814472f8409d3f|Talk Interview Politics 
45226ecec04e438fdcad554296763262|Talk 
6c241f146ff09cde974f57464f99ffad|News Newsmagazine 
01ecee737853833e9b762002ae7f9074|News Politics Interview 
39814a3e1a5918151d988de0e59a27da|Talk 
38cd444993008c2c2444950788ea13af|News 
71c2274ca8795b4d3283c19b864f11e1|News 
b3e3274118b75373b05e714a9644abbf|News 
f22b6d2550f0075b99048bd9ce4db24e|Newsmagazine Mystery Crime 
9e287a4c753df48bd80de324370b1e16|News Public affairs 
79c7eefef743526e96bc744c928ece91|News Newsmagazine 
28af5ca86ce5834662b09c8131f107f5|News 
b7d9de663a1f28103d6a0c7c2926336a|Talk 
69a22cd18ae3fe2165c7818cce27ebda|News 
ea197a6954dd770609141615fb26bc87|News Politics Interview 
ca1900208024e0625e52a0109f9f9a19|News Public affairs 
24df504dce58e7ba4e76584c5e9fcd8d|News 
daf45ffe550d039be76786aef835e370|Sports event Olympics Skiing Biathlon 
0d32121273005d31666b64204aeee8b2|News 
16adca9ab71edd34cd0b2b2553eb39a5|Sports talk 
5d8d0a407bb8783ccfb41b3f9af5683f|Sports talk Sports non-event 
